X,Y,Name,city,ku,address,address2,phone,vaccine
141.3845552,43.0944651,医療法人社団昭平会 みよか内科クリニック,北海道札幌市,東区,北海道札幌市東区北24条東21丁目5-1,グリーンメディカルモール1階,011-781-3431,8
141.352994,43.0928476,こころと発達クリニック えるむの木,北海道札幌市,東区,北海道札幌市東区北25条東3丁目1-37,,011-733-0087,1:2:3:4:5:6:7:8:9:10:11:12
141.3539523,43.0931532,医療法人社団 平澤内科呼吸器科クリニック,北海道札幌市,東区,北海道札幌市東区北25条東3丁目3-11,,011-711-8297,1:2:3:4:5:6:7:8:9:10:11:12
141.3711118,43.0954645,医療法人社団 八田内科,北海道札幌市,東区,北海道札幌市東区北25条東15丁目4-27,,011-751-2548,8
141.3834829,43.0963731,医療法人社団豊生会 元町ひまわり消化器内科・腎透析クリニック,北海道札幌市,東区,北海道札幌市東区北25条東20丁目7-1,,011-783-5100,1:2:3:4:5:8:11
141.3681814,43.0968726,公益財団法人 北海道対がん協会札幌がん検診センター,北海道札幌市,東区,北海道札幌市東区北26条東14丁目1-15,,011-748-5511,8
141.3599987,43.0969057,社会医療法人社団カレスサッポロ 北光記念クリニック,北海道札幌市,東区,北海道札幌市東区北27条東8丁目1-15,,011-722-1122,11
141.3484665,43.097608,にしはら内科クリニック,北海道札幌市,東区,北海道札幌市東区北30条東1丁目4-1,,011-721-2486,8
141.3665813,43.1001916,医療法人社団 石田内科小児科医院,北海道札幌市,東区,北海道札幌市東区北30条東13丁目3-10,,011-753-0380,1:2:3:4:5:6:7:8:9:10:11:12
141.3660089,43.1035634,医療法人徳洲会 札幌東徳洲会病院,北海道札幌市,東区,北海道札幌市東区北33条東14丁目3-1,,011-722-1110,1:2:3:4:5:6:7:8:9:10:12
141.3610092,43.1065128,社会福祉法人麦の子会 むぎのこ発達クリニック,北海道札幌市,東区,北海道札幌市東区北36条東10丁目2-7,,011-753-6467,1:2:3:4:5:6:7:8:9:10:11:12
141.3679613,43.1074267,医療法人基仁会新道東おおた内科,北海道札幌市,東区,北海道札幌市東区北37条東15丁目1-24,,011-748-1551,1:2:3:4:5:8:9:10:11
141.3567789,43.1076653,石川内科クリニック,北海道札幌市,東区,北海道札幌市東区北38条東7丁目2-17,北栄メディカルビル1階,011-752-7337,1:2:3:4:5:6:7:8:9:10:11:12
141.344641,43.1079815,社会医療法人 耳鼻咽喉科麻生病院,北海道札幌市,東区,北海道札幌市東区北40条東1丁目1-7,,011-731−4133,3:4:5:9
141.3500405,43.1086871,鈴木内科医院,北海道札幌市,東区,北海道札幌市東区北40条東3丁目2-17,,011-751-4038,8
141.3556982,43.111123,みきファミリークリニック,北海道札幌市,東区,北海道札幌市東区北41条東7丁目3-12,,011-299-6555,1:2:3:4:5:6:7:8:9:10:11:12
141.3653306,43.1125481,医療法人北海道家庭医療学センター栄町ファミリークリニック,北海道札幌市,東区,北海道札幌市東区北41条東15丁目1-18,,011-723-8633,1:2:3:4:5:6:7:8:9:10:11:12
141.3675026,43.1127926,特定医療法人とこはる 東栄病院,北海道札幌市,東区,北海道札幌市東区北41条東16丁目3-14,,011-782-0111,1:2:3:4:5:6:7:8:9:10:11:12
141.3673721,43.1133425,栄町レディースクリニック,北海道札幌市,東区,北海道札幌市東区北42条東16丁目1-1,,011-783-1111,8
141.3673721,43.1133425,医療法人社団 ちいろば子供クリニック,北海道札幌市,東区,北海道札幌市東区北42条東16丁目1-1,N42メディカルビル4階,011-789-3888,1:2:3:4:5:6:7:8:9:10:11:12
141.3673721,43.1133425,栄町内科循環器内科クリニック,北海道札幌市,東区,北海道札幌市東区北42条東16丁目1-1,N42メディカルビル6階,011-789-2311,11
141.3452628,43.1145639,医療法人社団 栄北小児科,北海道札幌市,東区,北海道札幌市東区北45条東1丁目3-20,,011-731-1640,1:2:3:4:5:6:7:8:9:10:11:12
141.344471,43.1175828,医療法人為久会 札幌共立医院,北海道札幌市,東区,北海道札幌市東区北48条東1丁目1-5,,011-752-4101,8
141.4030515,43.1253365,医療法人社団豊生会丘珠明陽医院,北海道札幌市,東区,北海道札幌市東区北丘珠3条1丁目21-20,,011-781-1145,1:2:3:4:5:6:7:8:9:10:11:12
141.383671,43.0728399,医療法人社団 北海道こども心療内科氏家医院,北海道札幌市,東区,北海道札幌市東区苗穂町3丁目2-37,,011-711-3450,1:2:3:4:5:6:7:8:9:10:11:12
141.4324397,43.0972495,医療法人社団豊生会 東雁来すこやか内科・小児科クリニック,北海道札幌市,東区,北海道札幌市東区東雁来11条4丁目1-10,,011-791-9991,1:2:3:4:5:6:7:8:9:10:11:12
141.3995682,43.088144,医療法人社団豊生会 東苗穂病院,北海道札幌市,東区,北海道札幌市東区東苗穂3条1丁目2-18,,011-784-1121,3:8:10:11
141.4038733,43.0875498,医療法人社団 つかざき小児科,北海道札幌市,東区,北海道札幌市東区東苗穂4条1丁目14-101,成和ビル2階,011-781-2200,1:2:3:4:5:6:7:8:9:10:11:12
141.4036509,43.0909105,勤医協中央病院,北海道札幌市,東区,北海道札幌市東区東苗穂5条1丁目41番地,,011-782-9111,8
141.4115138,43.0932605,医療法人社団 ユーこどもクリニック,北海道札幌市,東区,北海道札幌市東区東苗穂7条2丁目2-25,C7ビル1階,011-785-4970,1:2:3:4:5:6:7:8:9:10:11:12
141.412222,43.0951103,医療法人社団英仁会 札苗病院,北海道札幌市,東区,北海道札幌市東区東苗穂7条2丁目8-20,,011-783-3311,8
141.4201317,43.1067035,医療法人社団プライマリ さの内科循環器クリニック,北海道札幌市,東区,北海道札幌市東区東苗穂12条2丁目21-15,,011-791-5333,1:2:3:4:5:6:7:8:9:10:11:12
141.4217565,43.1055287,医療法人 モエレ外科胃腸科,北海道札幌市,東区,北海道札幌市東区東苗穂12条3丁目21-3,,011-791-7711,8
141.3966015,43.0921713,医療法人社団 伏古レディースクリニック,北海道札幌市,東区,北海道札幌市東区伏古8条3丁目6-20,,011-780-1103,6:7:8
141.3970318,43.0948321,勤医協伏古10条クリニック,北海道札幌市,東区,北海道札幌市東区伏古10条3丁目,,011-786-5588,11
141.4049641,43.0968487,医療法人社団 岡田内科呼吸器科クリニック,北海道札幌市,東区,北海道札幌市東区伏古12条5丁目8-22,,011-787-2171,3:4:5:7:8:9:10:11
141.391234,43.0754592,医療法人いけだ内科循環器クリニック,北海道札幌市,東区,北海道札幌市東区本町1条7丁目1-46,,011-789-0055,8:10:11
141.3895728,43.0787976,医療法人社団ブロッサム 苗穂レディスクリニック,北海道札幌市,東区,北海道札幌市東区本町2条5丁目2-4,,011-781-1955,1:2:4:5:6:7:8:9:12
141.3899786,43.155852,医療法人社団 めばえこどもクリニック,北海道札幌市,北区,北海道札幌市北区あいの里1条3丁目4-8,,011-770-5160,1:2:3:4:5:6:7:8:9:10:11:12
141.3999667,43.1559831,医療法人社団 あいの里内科消化器科クリニック,北海道札幌市,北区,北海道札幌市北区あいの里1条6丁目,クリーンリバーネオシティあいの里1階,011-778-7111,1:2:3:4:5:6:7:8:9:10:11:12
141.3917866,43.1589462,かしま内科クリニック,北海道札幌市,北区,北海道札幌市北区あいの里2条3丁目16-7,,011-778-7031,3:8:11
141.3978221,43.1602798,北海道医療大学病院,北海道札幌市,北区,北海道札幌市北区あいの里2条5丁目,,011-778-7575,1:2:3:4:5:6:7:8:9:10:11:12
141.4102181,43.1608916,医療法人社団 いけだクリニック,北海道札幌市,北区,北海道札幌市北区あいの里2条8丁目4-5,,011-778-2721,1:2:3:4:5:6:7:8:9:10:11:12
141.3951222,43.1627017,鈴木外科循環器科クリニック,北海道札幌市,北区,北海道札幌市北区あいの里3条4丁目8-1,,011-770-4730,3:4:5
141.3516011,43.0701614,さっぽろ内科・リウマチ膠原病クリニック,北海道札幌市,北区,北海道札幌市北区北7条西2丁目20,東京建物札幌ビル3階,011-700-2000,1:3:4:5:6:7:9:10:11
141.3469654,43.0690087,医療法人社団モアナ エムズレディースクリニック,北海道札幌市,北区,北海道札幌市北区北7条西5丁目7-1,札幌北スカイビル5階,011-738-7777,8
141.3478792,43.0697586,ウィミンズクリニック札幌,北海道札幌市,北区,北海道札幌市北区北7条西5丁目8-1,北7条ヨシヤビル5階,011-738-7877,8:11:12
141.3498873,43.0710057,公益財団法人結核予防会北海道支部 札幌複十字総合健診センター,北海道札幌市,北区,北海道札幌市北区北8条西3丁目28,札幌エルプラザ5階,011-700-1331,8
141.3498873,43.0710057,医療法人社団 札幌駅前アップルレディースクリニック,北海道札幌市,北区,北海道札幌市北区北8条西3丁目28,札幌エルプラザ6階,011-736-8222,8:11
141.3507508,43.0756302,医療法人社団 佐藤診療所,北海道札幌市,北区,北海道札幌市北区北12条西2丁目,,011-716-1637,3:4:5:8
141.3471316,43.0767161,医療法人明日葉会 札幌マタニティ・ウイメンズホスピタル,北海道札幌市,北区,北海道札幌市北区北13条西4丁目2-23,,011-746-5505,1:2:4:5:6:7:8:9:10:12
141.3459538,43.0795879,北16条内科循環器クリニック,北海道札幌市,北区,北海道札幌市北区北16条西4丁目1-19,,011-738-1212,8:11
141.3479618,43.0813489,なかお内科循環器クリニック,北海道札幌市,北区,北海道札幌市北区北17条西3丁目2-1,1階,011-729-5510,8
141.3420344,43.0848733,医療法人社団 北20条内科クリニック,北海道札幌市,北区,北海道札幌市北区北20条西6丁目2-10,,011-758-8080,1:2:3:4:5:8:9:11:12
141.3433036,43.0875452,リズミック産婦人科クリニック,北海道札幌市,北区,北海道札幌市北区北22条西5丁目1-32,,011-700-0505,8
141.3270967,43.0879613,医療法人社団和仁会 平田内科クリニック,北海道札幌市,北区,北海道札幌市北区北24条西14丁目3-15,,011-756-2220,8
141.3273605,43.0876919,くすのきこどもクリニック,北海道札幌市,北区,北海道札幌市北区北24条西14丁目3-8,北24条通メディカルプレイス2階,011-717-0415,1:2:3:4:5:6:7:8:9:10:11:12
141.3423145,43.0916058,医療法人社団 さとう小児科医院,北海道札幌市,北区,北海道札幌市北区北25条西5丁目1-1,,011-756-5007,1:2:3:4:5:6:7:8:9:10:11:12
141.3372706,43.0909891,医療法人社団眞明会 今医院,北海道札幌市,北区,北海道札幌市北区北25条西8丁目2-3,,011-716-9255,1:2:3:4:5:6:7:8:9:10:11:12
141.3405256,43.0952331,医療法人社団 小林内科小児科医院,北海道札幌市,北区,北海道札幌市北区北28条西5丁目2-16,,011-716-8531,1:2:3:4:5:6:7:8:9:10:11:12
141.3260766,43.0990266,しもかわ内科・循環器内科,北海道札幌市,北区,北海道札幌市北区北29条西15丁目3-8,,011-716-1300,11
141.3260766,43.0990266,医療法人社団昇英会 整形外科新川駅いとかクリニック,北海道札幌市,北区,北海道札幌市北区北29条西15丁目3-8,,011-716-1117,10:11
141.3423441,43.1066483,医療法人社団慈Th会 小林内科クリニック,北海道札幌市,北区,北海道札幌市北区北38条西2丁目2-17,,011-709-5885,1:2:3:4:5:6:7:8:9:10:11:12
141.3388777,43.1076258,西村外科胃腸科,北海道札幌市,北区,北海道札幌市北区北40条西4丁目2-1,麻Thメディカルビル2階,011-757-1560,6:7:8
141.3388276,43.1084118,医療法人社団北耀会 あさぶ小児科,北海道札幌市,北区,北海道札幌市北区北40条西4丁目2-15,東光ストア麻Th店2階,011-717-3111,1:2:3:4:5:6:7:8:9:10:11:12
141.3728004,43.1419359,医療法人 しのろファミリークリニック,北海道札幌市,北区,北海道札幌市北区篠路2条10丁目12-1,,011-771-2800,1:2:3:4:5:6:7:8:9:10:11:12
141.355849,43.1442406,川島内科胃腸科,北海道札幌市,北区,北海道札幌市北区篠路2条3丁目5-10,,011-773-8233,8:11
141.3631984,43.1450241,医療法人社団篠路こどもクリニック,北海道札幌市,北区,北海道札幌市北区篠路3条6丁目4-32,,011-776-0776,1:2:3:4:5:6:7:8:9:10:11:12
141.3631038,43.145899,医療法人社団健志会 しのろ駅前医院,北海道札幌市,北区,北海道札幌市北区篠路4条6丁目11-17,,011-774-8388,1:2:3:4:5:6:7:8:9:10:11:12
141.3608594,43.1489402,医療法人社団大黒会 吉田医院,北海道札幌市,北区,北海道札幌市北区篠路5条5丁目7-1,,011-771-2020,3:6:7:8
141.3589204,43.1525147,社会医療法人康和会 札幌しらかば台篠路病院,北海道札幌市,北区,北海道札幌市北区篠路7条4丁目2-15,,011-773-0711,8
141.3641032,43.1552369,医療法人社団 五稜会病院,北海道札幌市,北区,北海道札幌市北区篠路9条6丁目2-3,,011-771-5660,8
141.3566815,43.157078,横山内科医院,北海道札幌市,北区,北海道札幌市北区篠路10条2丁目11-22,,011-771-1611,1:2:3:4:5:6:7:8:9:10:11
141.312011,43.1026311,医療法人社団 新川ファミリエ内科,北海道札幌市,北区,北海道札幌市北区新川3条7丁目1-10-1,,011-763-8118,3:5:8:10:11
141.3123054,43.1024783,医療法人アパンド みみ・はな・のど横浜クリニック,北海道札幌市,北区,北海道札幌市北区新川3条7丁目1-3,,011-765-4580,6:7:8:10:11
141.3240158,43.0983072,玄気堂漢方内科クリニック,北海道札幌市,北区,北海道札幌市北区新川4条1丁目3-3,ecoa新川クリニックモール2階,011-640-7740,8
141.3101746,43.1075553,医療法人社団 中鉢小児クリニック,北海道札幌市,北区,北海道札幌市北区新川4条10丁目7-13,,011-764-1118,1:2:3:4:5:6:7:9:10:11:12
141.2873842,43.1242916,社会医療法人延山会 北成病院,北海道札幌市,北区,北海道札幌市北区新川西3条2丁目10-1,,011-764-3021,8:11
141.3042026,43.1111629,医療法人社団 池田内科,北海道札幌市,北区,北海道札幌市北区新琴似1条13丁目1-7,,011-764-8833,1:2:3:4:5:6:7:8:9:10:11
141.3223543,43.1049202,医療法人社団 どい内科クリニック,北海道札幌市,北区,北海道札幌市北区新琴似1条3丁目3-13,,011-769-1200,1:3:5:8:10:11:12
141.3153602,43.1087026,大沼内科クリニック,北海道札幌市,北区,北海道札幌市北区新琴似1条8丁目22-17,,011-764-3110,1:2:3:4:5:6:7:8:9:10:11:12
141.3108437,43.1120048,飛騨内科クリニック,北海道札幌市,北区,北海道札幌市北区新琴似2条11丁目7-7,,011-769-8002,3:4:5:6:7:8
141.3134155,43.1140879,医療法人社団 阿部内科医院,北海道札幌市,北区,北海道札幌市北区新琴似3条11丁目7-24,,011-761-2395,1:2:3:4:5:6:7:8:9:10:11:12
141.3301564,43.1046871,医療法人研成会 札幌鈴木病院,北海道札幌市,北区,北海道札幌市北区新琴似3条1丁目1-27,,011-709-5511,
141.3300727,43.1091309,のびるこどもクリニック,北海道札幌市,北区,北海道札幌市北区新琴似5条2丁目1-9,,011-766-2206,1:2:3:4:5:6:7:9:10:11:12
141.3117316,43.1230617,医療法人社団 布施川内科医院,北海道札幌市,北区,北海道札幌市北区新琴似7条14丁目4-23,,011-764-2411,1:2:3:4:5:6:7:8:9:10:11:12
141.3224338,43.1173572,医療法人社団 おおさき内科,北海道札幌市,北区,北海道札幌市北区新琴似7条9丁目6-21,,011-766-0666,3:8:11
141.3153369,43.121823,医療法人社団 横山医院,北海道札幌市,北区,北海道札幌市北区新琴似8条13丁目1-4,,011-761-2484,1:2:3:4:5:6:7:8:9:10:11:12
141.3275614,43.1151466,医療法人社団 新琴似内科クリニック,北海道札幌市,北区,北海道札幌市北区新琴似8条6丁目1-1,,011-761-1076,8:11
141.3358579,43.1149608,勤医協札幌北区ぽぷらクリニック,北海道札幌市,北区,北海道札幌市北区新琴似10条2丁目1,,011-762-8811,11
141.3266804,43.119932,小児科高橋医院,北海道札幌市,北区,北海道札幌市北区新琴似10条8丁目3-1,,011-765-3820,1:2:3:4:5:6:7:8:9:10:11:12
141.3602547,43.135489,内科小児科さとう医院,北海道札幌市,北区,北海道札幌市北区太平10条7丁目2-7,,011-771-5251,1:2:3:4:5:6:7:8:9
141.3569521,43.1382802,太平高山内科クリニック,北海道札幌市,北区,北海道札幌市北区太平12条4丁目8-13,,011-770-2177,3:11
141.3800461,43.1562042,ひまわり内科小児科医院,北海道札幌市,北区,北海道札幌市北区拓北6条2丁目6-18,,011-771-8551,3:4:5:6:7:8:9
141.3376154,43.1239345,医療法人社団 こすげ内科医院,北海道札幌市,北区,北海道札幌市北区屯田2条3丁目8-10,,011-771-6101,3:4:5:11
141.342973,43.1291172,医療法人社団 たちばなこどもクリニック,北海道札幌市,北区,北海道札幌市北区屯田4条1丁目7-10,,011-773-7377,1:2:3:4:5:6:7:8:9:10:11:12
141.3370625,43.1274589,医療法人社団 ふるや内科,北海道札幌市,北区,北海道札幌市北区屯田4条3丁目2-10,,011-771-2211,1:2:3:4:5:6:7:8:9:10:11
141.3426615,43.1346802,医療法人社団 朋佑会札幌産科婦人科,北海道札幌市,北区,北海道札幌市北区屯田6条2丁目11-1,,011-774-0303,1:2:3:4:5:6:7:8:9:10:11:12
141.3327677,43.1359103,医療法人社団 とんでん小児科,北海道札幌市,北区,北海道札幌市北区屯田6条6丁目5-32,,011-773-6121,1:2:3:4:5:6:7:8:9:10:11:12
141.3397948,43.137927,メディック北札幌,北海道札幌市,北区,北海道札幌市北区屯田7条3丁目10-15,,011-775-5000,1:3:4:5:6:7:8:9:10:11:12
141.3417584,43.1419183,医療法人桃実会 にわ糖尿病・内科クリニック,北海道札幌市,北区,北海道札幌市北区屯田9条3丁目1-20,,011-790-7900,3:4:5:8
141.3647516,43.133656,医療法人社団 ゆりがはら内科 ケア＆クリニック,北海道札幌市,北区,北海道札幌市北区百合が原7丁目4-25,,011-770-7111,3:4:5:9
141.3675181,43.1319369,医療法人社団 札幌百合の会病院,北海道札幌市,北区,北海道札幌市北区百合が原11丁目186,,011-771-1501,1:2:3:4:5:6:7:9:10:11:12
141.4463559,42.9860123,医療法人社団澪和会 なかの小児科,北海道札幌市,清田区,北海道札幌市清田区美しが丘3条2丁目3-1,コートロティ美しが丘1階,011-881-1505,1:2:3:4:5:6:7:8:9:10:11:12
141.4548167,42.9797105,医療法人社団群仁会 保坂内科クリニック,北海道札幌市,清田区,北海道札幌市清田区美しが丘4条5丁目3-15,,011-884-7868,3:4:5:6:7:8:9:10:11
141.4261453,43.0089312,北海道医療Th協 札幌緑愛病院,北海道札幌市,清田区,北海道札幌市清田区北野1条1丁目6-30,,011-883-0121,3
141.4310561,43.0068316,医療法人社団エス・エス・ジェイ 札幌整形循環器病院,北海道札幌市,清田区,北海道札幌市清田区北野1条2丁目11-30,,011-881-1100,8
141.4344915,43.0124422,医療法人 ほし内科消化器科クリニック,北海道札幌市,清田区,北海道札幌市清田区北野3条2丁目13-57,,011-881-5551,3:8:10:11
141.45074,43.0141149,医療法人社団 小野内科医院,北海道札幌市,清田区,北海道札幌市清田区北野5条5丁目15-27,,011-883-8080,1:2:3:4:5:6:7:8:9:10:11:12
141.4529256,43.0181146,みき内科消化器きたのクリニック,北海道札幌市,清田区,北海道札幌市清田区北野7条5丁目12-20,,011-887-1771,11
141.4425832,43.0007604,さかもと内科消化器クリニック,北海道札幌市,清田区,北海道札幌市清田区清田1条4丁目4-30,,011-888-8181,8
141.4421194,43.0000077,医療法人社団 清田ウィメンズクリニック,北海道札幌市,清田区,北海道札幌市清田区清田1条4丁目5-30,,011-886-4103,8
141.4421194,43.0000077,医療法人社団 清田小児科医院,北海道札幌市,清田区,北海道札幌市清田区清田1条4丁目5-30,清田総合医療センタービル1階,011-881-5018,1:2:3:4:5:6:7:8:9:10:11:12
141.4281064,43.0051567,医療法人社団 サン内科外科医院,北海道札幌市,清田区,北海道札幌市清田区清田2条1丁目8-1,,011-881-3322,1:2:3:4:5:6:7:8:9:11
141.43079,42.9976271,医療法人社団 鈴木内科医院,北海道札幌市,清田区,北海道札幌市清田区清田4条2丁目10-25,,011-882-2233,3:4:5:10:11
141.4603407,42.989129,医療法人徳洲会 札幌南徳洲会病院,北海道札幌市,清田区,北海道札幌市清田区里塚1条2丁目20-1,,011-883-0602,11
141.4390975,42.9991188,社会医療法人 札幌清田病院,北海道札幌市,清田区,北海道札幌市清田区真栄1条1丁目1-1,,011-883-6111,8:11
141.4377563,42.9931973,医療法人北武会 美しが丘病院,北海道札幌市,清田区,北海道札幌市清田区真栄61番地1,,011-883-8881,6:7:8:11
141.453977,42.9944198,医療法人社団恒仁会 ひらおか公園小児科,北海道札幌市,清田区,北海道札幌市清田区平岡2条5丁目2,イオンタウン平岡,011-888-6000,1:2:3:4:5:6:7:8:9:10:11:12
141.4538899,43.0097876,医療法人社団一揚会 あだち内科クリニック,北海道札幌市,清田区,北海道札幌市清田区平岡6条2丁目2-10,,011-886-3338,8:11
141.4538899,43.0097876,医療法人社団 みずきこどもクリニック,北海道札幌市,清田区,北海道札幌市清田区平岡6条2丁目2-10,,011-886-9777,1:2:3:4:5:6:7:8:9:10:11:12
141.4594257,43.0077824,医療法人社団 ひらおか内科胃腸科,北海道札幌市,清田区,北海道札幌市清田区平岡6条3丁目10-1,,011-885-2110,1:2:3:4:5:6:7:8:9:10:11
141.4693412,43.0117434,医療法人社団 平岡公園整形外科・消化器科クリニック,北海道札幌市,清田区,北海道札幌市清田区平岡公園東1丁目12-12,,011-888-8808,8
141.4732275,43.0035582,医療法人社団 すえおかこどもクリニック,北海道札幌市,清田区,北海道札幌市清田区平岡公園東5丁目12-10,メディカルビル平岡公園東1階,011-888-1515,1:2:3:4:5:6:7:8:9:10:11:12
141.4732275,43.0035582,ふじた内科循環器クリニック,北海道札幌市,清田区,北海道札幌市清田区平岡公園東5丁目12-10,メディカルビル平岡公園東2階,011-888-7272,8:9:11
141.3198703,42.9624474,医療法人社団延寿会 阿部内科クリニック,北海道札幌市,南区,北海道札幌市南区石山1条7丁目7-7,,011-592-0077,9:11
141.3184455,42.960231,医療法人社団信洋会 石山メンタルクリニック,北海道札幌市,南区,北海道札幌市南区石山2条8丁目2-12,,011-591-7167,3
141.3442595,42.9713249,医療法人社団 竹嶋内科クリニック,北海道札幌市,南区,北海道札幌市南区石山東1丁目4-26,,011-591-1112,3
141.3424182,42.9667531,医療法人社団 芸術の森泌尿器科,北海道札幌市,南区,北海道札幌市南区石山東3丁目1-31,,011-591-8686,12
141.3299823,43.0002376,医療法人社団 もいわ内科医院,北海道札幌市,南区,北海道札幌市南区川沿1条3丁目3-25,,011-571-5561,1:2:3:4:5:6:7:8:9:10:11:12
141.3382398,42.9985964,医療法人為久会 札幌共立五輪橋病院,北海道札幌市,南区,北海道札幌市南区川沿2条1丁目2-54,,011-571-8221,9:11
141.3315711,42.9925497,医療法人社団もなみ もなみクリニック,北海道札幌市,南区,北海道札幌市南区川沿5条3丁目2-1,,011-578-5775,8
141.3315712,42.9923719,医療法人社団 川沿中央医院,北海道札幌市,南区,北海道札幌市南区川沿5条3丁目2-3,,011-571-7821,6:7:8:9:11:12
141.3339823,42.9872337,ほりえ内科クリニック,北海道札幌市,南区,北海道札幌市南区川沿8条2丁目1-8,吉田ビル1階,011-571-6532,3:8:9:10:11:12
141.3339823,42.9872337,おおさわ小児科医院,北海道札幌市,南区,北海道札幌市南区川沿8条2丁目1-8,吉田ビル3階,011-571-5001,1:2:3:4:5:6:7:8:9:10:11:12
141.33641,42.9784876,なかの内科・消化器内科クリニック,北海道札幌市,南区,北海道札幌市南区川沿14条2丁目1-3,,011-571-0725,8
141.3658809,43.0158315,あまみや小児科医院,北海道札幌市,南区,北海道札幌市南区澄川3条2丁目4-15,澄川メディカル1F,011-831-5300,1:2:3:4:5:6:7:8:9:10:12
141.3659226,43.0139901,酒井内科消化器科クリニック,北海道札幌市,南区,北海道札幌市南区澄川3条3丁目4-12,,011-831-0820,3:4:5:8
141.3674006,43.0074435,医療法人一光会 幸内科クリニック,北海道札幌市,南区,北海道札幌市南区澄川4条6丁目7-35,,011-837-7320,1:2:3:4:5:6:7:8:9:10:11:12
141.3740526,43.0106322,医療法人社団千寿会 千秋内科医院,北海道札幌市,南区,北海道札幌市南区澄川6条4丁目11-7,,011-812-8111,1:2:3:4:5:6:7:8:9:10:11:12
141.3739946,43.0054189,たむら内科クリニック,北海道札幌市,南区,北海道札幌市南区澄川6条7丁目3-5,,011-583-1161,1:2:3:4:5:9
141.322894,42.9962518,医療法人社団 はまだ内科・神経内科クリニック,北海道札幌市,南区,北海道札幌市南区中ノ沢1丁目1-4,,011-578-1535,3:4:5:6:7:8:9:10:11
141.3091294,42.9612972,ふじのさわ内科クリニック,北海道札幌市,南区,北海道札幌市南区藤野2条2丁目1-15,,011-591-8416,8
141.2972358,42.9619773,十五島内科医院,北海道札幌市,南区,北海道札幌市南区藤野2条6丁目1-5,,011-591-8828,8
141.2791179,42.9615157,社会医療法人康和会 札幌しらかば台南病院,北海道札幌市,南区,北海道札幌市南区藤野2条11丁目7-1,,011-596-2621,8:11
141.297386,42.961033,医療法人大地 小笠原クリニック藤野診療所,北海道札幌市,南区,北海道札幌市南区藤野3条6丁目2-1,コープさっぽろ藤野店2階,011-592-5335,11
141.2941389,42.9615773,医療法人社団 板倉小児クリニック,北海道札幌市,南区,北海道札幌市南区藤野3条7丁目1-1,,011-591-0611,1:2:3:4:5:6:7:8:9:10:11:12
141.3541054,42.9856318,医療法人社団FOUR SEASONS 真駒内たかの内科,北海道札幌市,南区,北海道札幌市南区真駒内泉町3丁目11-9,,011-588-8777,8
141.349547,42.9973247,医療法人社団 真駒内キッズクリニック,北海道札幌市,南区,北海道札幌市南区真駒内上町1丁目1-25,グリーンプラザ真駒内公園ビル1階,011-582-8884,1:2:3:4:5:6:7:8:9:10:11:12
141.3497973,42.9925225,医療法人社団 阿部小児科医院,北海道札幌市,南区,北海道札幌市南区真駒内緑町1丁目3-10,,011-582-0512,1:2:3:4:5:6:7:8:9:10:11:12
141.3519279,42.9845707,露口内科・消化器内科クリニック,北海道札幌市,南区,北海道札幌市南区真駒内南町1丁目7-12,,011-582-0811,3:5:6:7:8:11:12
141.3469659,43.0158922,中根敏得リハビリテーション内科小児科医院,北海道札幌市,南区,北海道札幌市南区南32条西10丁目2-1,,011-582-3131,3:4:5:9
141.3423336,43.0053597,医療法人礼風会 五輪橋マタニティクリニック,北海道札幌市,南区,北海道札幌市南区南39条西11丁目1-30,,011-585-3110,1:2:3:4:5:6:7:8:9:10:11:12
141.3068185,43.0790086,中村小児科医院,北海道札幌市,西区,北海道札幌市西区琴似1条2丁目5-6,琴似一番館,011-642-1650,1:2:3:4:5:6:7:8:9:10:11:12
141.3046383,43.0757977,医療法人社団 森谷内科クリニック,北海道札幌市,西区,北海道札幌市西区琴似1条4丁目2-20,,011-643-6533,8:11
141.3042494,43.0768393,まきぐち内科・循環器科クリニック,北海道札幌市,西区,北海道札幌市西区琴似1条4丁目4-20,笹川ビル3階,011-618-1333,8
141.3064544,43.0815972,医療法人社団慈昂会 琴似駅前内科クリニック,北海道札幌市,西区,北海道札幌市西区琴似2条1丁目1-20,琴似タワープラザ2階,011-622-3531,8:11
141.3064544,43.0815972,医療法人社団 ともこレディースクリニック,北海道札幌市,西区,北海道札幌市西区琴似2条1丁目1-20,琴似タワープラザ2階,011-641-8181,8
141.3031716,43.0786668,医療法人社団 琴似産科婦人科クリニック,北海道札幌市,西区,北海道札幌市西区琴似2条3丁目2-30,,011-612-5611,8
141.3031716,43.0786668,医療法人社団 琴似小児科クリニック,北海道札幌市,西区,北海道札幌市西区琴似2条3丁目2-30,,011-641-7551,1:2:3:4:5:6:7:8:9:10:11:12
141.3033606,43.0766753,ことに内科クリニック,北海道札幌市,西区,北海道札幌市西区琴似2条4丁目2-1,,011-633-1717,8
141.3018885,43.0771502,医療法人社団 坂本医院,北海道札幌市,西区,北海道札幌市西区琴似2条4丁目3-10,,011-621-0808,8
141.3025189,43.0759587,おおた内科クリニック,北海道札幌市,西区,北海道札幌市西区琴似2条5丁目1-3,北幸ビル2階,011-643-5311,11
141.3027409,43.0816497,医療法人社団友善会 琴似ファミリークリニック,北海道札幌市,西区,北海道札幌市西区琴似4条2丁目1番2号,コルテナⅡ 1階,011-612-0333,10:11
